Shipment_ID,Shipment_Date,Product_ID,Warehouse_ID,Supplier_ID,Order_Quantity,Delivered_Quantity,Inventory_Before,Inventory_After,Shipping_Cost,Delivery_Days,Expected_Delivery_Days,Delivery_Status,Late_Delivery_Days,Transport_Mode,Distance_KM,Order_Priority,Returned_Units,Damage_Units,Order_Value,Warehouse_Handling_Cost,Fuel_Cost,Shipment_Status,Year,Quarter,Month,Month_Name,Week,Day
SHP000140,08-04-2024,PRD0224,WH027,SUP064,561,561,578,50,3435.21,1,1,On Time,0,Air,6777.3,Low,33,7,2241817.71,450.24,6106.66,Completed,2024,2,4,April,15,8
SHP000141,16-01-2025,PRD0277,WH019,SUP063,207,195,744,557,11005.61,3,3,On Time,0,Air,5501.4,Medium,8,5,100263.15,338.35,5738.89,Completed,2025,1,1,January,3,16
SHP000142,16-03-2025,PRD0139,WH023,SUP047,470,412,738,349,3388.98,1,1,On Time,0,Air,4365.7,Medium,23,5,287061,183.58,4539.82,Completed,2025,1,3,March,11,16
SHP000143,08-03-2025,PRD0265,WH011,SUP059,381,381,430,78,2433.47,13,15,On Time,0,Sea,8163.5,High,29,11,1516612.41,282.57,2251.98,Completed,2025,1,3,March,10,8
SHP000144,01-09-2025,PRD0201,WH007,SUP041,209,209,621,412,9382.3,7,3,Late,4,Air,11715.5,Medium,0,2,1108765.9,353.82,12308.95,Completed,2025,3,9,September,36,1
SHP000145,10-12-2025,PRD0397,WH029,SUP063,343,343,537,207,12509.16,18,20,On Time,0,Sea,7270.6,Medium,13,6,970573.38,192.5,2020.98,Completed,2025,4,12,December,50,10
SHP000146,15-04-2026,PRD0147,WH001,SUP002,477,477,929,474,1729.05,2,3,On Time,0,Air,6458.8,Medium,22,4,122288.49,142.23,5650.72,Completed,2026,2,4,April,16,15
SHP000147,15-12-2025,PRD0350,WH021,SUP031,182,182,971,800,25256.77,3,1,Late,2,Air,1175,Medium,11,3,2521832.04,383.69,1167.34,Completed,2025,4,12,December,51,15
SHP000148,10-06-2025,PRD0376,WH014,SUP041,384,349,525,200,5878.46,1,2,On Time,0,Air,12624.5,Low,24,9,1519256.33,469.52,13761.78,Completed,2025,2,6,June,24,10
SHP000149,11-01-2024,PRD0093,WH019,SUP072,437,437,701,296,280.03,7,8,On Time,0,Rail,1440.9,Medium,32,8,710570.74,537.8,262.9,Completed,2024,1,1,January,2,11
SHP000150,31-08-2024,PRD0045,WH030,SUP052,384,384,475,93,4827.6,3,3,On Time,0,Air,2818.9,Medium,2,7,11220637.44,375.3,2553.32,Completed,2024,3,8,August,35,31
SHP000151,29-09-2025,PRD0246,WH002,SUP002,110,110,503,393,33382.44,1,3,On Time,0,Air,5960.9,Medium,0,1,1006432.9,522.3,6180.04,Completed,2025,3,9,September,40,29
SHP000152,01-03-2024,PRD0058,WH018,SUP013,275,275,761,495,1127.17,3,5,On Time,0,Rail,1165,Low,9,7,2808745.5,569.37,227.2,Completed,2024,1,3,March,9,1
SHP000153,03-09-2025,PRD0384,WH017,SUP071,257,257,880,640,1068.94,2,3,On Time,0,Road,492.1,High,17,0,1105166.82,530.26,229.62,Completed,2025,3,9,September,36,3
SHP000154,14-04-2025,PRD0257,WH024,SUP007,112,108,476,372,282.08,8,8,On Time,0,Rail,1889.3,Low,4,0,919792.8,357.53,273.77,Completed,2025,2,4,April,16,14
SHP000155,15-07-2024,PRD0074,WH029,SUP036,475,475,521,58,31423.62,3,1,Late,2,Air,4176.7,High,12,13,9876770,431.53,4253.74,Completed,2024,3,7,July,29,15
SHP000156,29-05-2024,PRD0233,WH008,SUP064,196,196,514,321,1228.3,18,18,On Time,0,Sea,7595.3,Low,3,2,1430408,592.17,1981.83,Completed,2024,2,5,May,22,29
SHP000157,16-10-2024,PRD0183,WH021,SUP008,562,562,793,251,1821.11,6,7,On Time,0,Rail,1719.3,Medium,20,6,310004.82,264,264.58,Completed,2024,4,10,October,42,16
SHP000158,30-05-2026,PRD0323,WH005,SUP027,151,151,369,227,64367.01,1,2,On Time,0,Air,2969.5,Medium,9,4,4402676.8,446.72,3159.64,Completed,2026,2,5,May,22,30
SHP000159,23-12-2024,PRD0145,WH028,SUP019,194,194,402,223,5990.89,8,2,Late,6,Air,3984.2,High,15,5,1381142.26,586.41,4422.56,Completed,2024,4,12,December,52,23
SHP000160,08-03-2024,PRD0390,WH020,SUP063,20,20,840,820,3722.06,11,11,On Time,0,Sea,7147.2,High,1,0,151948.8,219.12,1971.95,Returned,2024,1,3,March,10,8
SHP000161,11-02-2024,PRD0347,WH022,SUP002,290,290,445,177,36834.19,15,17,On Time,0,Sea,7317.9,High,22,4,4871124.2,271.22,1639.15,Completed,2024,1,2,February,6,11
SHP000162,24-07-2026,PRD0035,WH025,SUP023,230,230,976,762,3739.45,5,2,Late,3,Air,4032.4,Medium,16,6,2033699.1,230.96,4613.66,Completed,2026,3,7,July,30,24
SHP000163,21-10-2025,PRD0351,WH003,SUP054,581,581,625,44,57794.37,1,2,On Time,0,Air,13362.1,High,0,9,19544096.32,192.98,11634.02,In Transit,2025,4,10,October,43,21
SHP000164,08-01-2026,PRD0183,WH011,SUP039,248,248,1223,989,10977.44,3,3,On Time,0,Air,2985.5,High,14,1,136799.28,330.59,2364.48,Completed,2026,1,1,January,2,8
SHP000165,25-04-2025,PRD0078,WH006,SUP020,433,365,535,187,917.82,4,4,On Time,0,Road,787.7,High,17,5,13761178.9,421.16,337.63,Completed,2025,2,4,April,17,25
SHP000166,19-02-2024,PRD0213,WH018,SUP022,49,49,534,488,862.78,21,19,Late,2,Sea,3566.8,Medium,3,0,389186.42,376.42,1106.83,Completed,2024,1,2,February,8,19
SHP000167,12-03-2025,PRD0386,WH011,SUP073,448,448,739,300,478.81,9,11,On Time,0,Sea,3896.8,Low,9,5,205488.64,560,891.96,Completed,2025,1,3,March,11,12
SHP000168,24-01-2026,PRD0015,WH019,SUP061,546,546,738,192,5158.22,2,2,On Time,0,Air,3658.5,Low,0,14,4268054.7,577.09,3470.81,Completed,2026,1,1,January,4,24
SHP000169,04-05-2025,PRD0372,WH016,SUP046,493,493,542,80,1392.58,3,5,On Time,0,Rail,1250.4,Medium,31,3,4016890.05,273.07,253.19,Completed,2025,2,5,May,18,4
SHP000170,01-09-2025,PRD0290,WH009,SUP027,463,456,644,206,6221.85,1,2,On Time,0,Air,3064.6,Medium,18,11,11944454.88,587.6,2810.31,Completed,2025,3,9,September,36,1
SHP000171,06-01-2025,PRD0149,WH018,SUP062,49,49,767,718,868.86,17,15,Late,2,Sea,5620.1,Medium,0,0,391915.23,217.27,1355.77,Completed,2025,1,1,January,2,6
SHP000172,29-01-2026,PRD0169,WH003,SUP044,557,557,807,256,4928.47,1,3,On Time,0,Road,1411.9,Medium,6,16,8127276.12,266.06,448.93,Completed,2026,1,1,January,5,29
SHP000173,25-02-2024,PRD0025,WH017,SUP067,519,519,738,238,11268.33,1,1,On Time,0,Air,12626.3,Medium,19,11,4672261.17,470.35,12228.21,Completed,2024,1,2,February,8,25
SHP000174,14-05-2025,PRD0285,WH012,SUP067,107,107,654,548,8600.03,10,10,On Time,0,Sea,15335.2,Low,1,2,599010.61,334.27,4349.53,Completed,2025,2,5,May,20,14
SHP000175,16-08-2025,PRD0211,WH030,SUP030,473,417,687,281,283.35,4,5,On Time,0,Rail,1647.8,Low,11,3,275816.31,539.91,362.91,Completed,2025,3,8,August,33,16
SHP000176,08-03-2025,PRD0136,WH020,SUP033,444,390,556,182,1906.34,11,12,On Time,0,Sea,5127.6,Medium,16,10,3375465.6,639.15,1535.91,Completed,2025,1,3,March,10,8
SHP000177,31-03-2026,PRD0003,WH003,SUP034,47,47,826,782,6856.99,1,1,On Time,0,Air,6773.1,Medium,3,1,329464.83,296.03,7281.48,Completed,2026,1,3,March,14,31
SHP000178,25-11-2025,PRD0064,WH029,SUP059,498,426,442,24,55796.2,3,3,On Time,0,Air,7056.6,Low,8,4,1460634.72,268.51,6991.39,Completed,2025,4,11,November,48,25
SHP000179,22-07-2024,PRD0370,WH013,SUP055,75,75,231,158,44169.08,1,3,On Time,0,Air,13832.5,Low,2,1,70653,330.12,15291.3,Completed,2024,3,7,July,30,22
SHP000180,13-04-2026,PRD0131,WH020,SUP046,357,357,724,385,1422.3,11,7,Late,4,Road,890,Medium,18,5,1243166.82,591.29,320.4,Completed,2026,2,4,April,16,13
SHP000181,01-11-2025,PRD0216,WH016,SUP070,386,386,574,207,1294.46,1,2,On Time,0,Air,4989,Medium,19,9,1611360.86,468.99,5619.28,Completed,2025,4,11,November,44,1
SHP000182,16-11-2024,PRD0146,WH015,SUP017,376,376,599,244,992.64,8,4,Late,4,Road,761.5,Low,21,1,840878.88,581.71,368.81,Completed,2024,4,11,November,46,16
SHP000183,25-02-2026,PRD0238,WH025,SUP058,265,265,291,35,346.01,5,6,On Time,0,Rail,1285.4,High,9,1,684542.7,228,226.69,Completed,2026,1,2,February,9,25
SHP000184,23-01-2024,PRD0219,WH009,SUP029,366,366,974,629,1541.11,3,3,On Time,0,Air,6941.8,High,21,8,733182.18,159.79,7409.2,Completed,2024,1,1,January,4,23
SHP000185,23-07-2026,PRD0251,WH029,SUP025,49,49,525,476,76801.34,8,2,Late,6,Air,12813.5,Medium,0,0,129217.41,362.57,10790.58,Cancelled,2026,3,7,July,30,23
SHP000186,06-02-2025,PRD0225,WH019,SUP044,234,234,306,72,340.62,3,4,On Time,0,Road,997.9,Medium,0,3,934111.62,294.82,380.88,In Transit,2025,1,2,February,6,6
SHP000187,27-01-2025,PRD0075,WH021,SUP069,391,391,491,120,1189.27,7,8,On Time,0,Rail,645.6,High,20,11,5581790.88,182.25,110.34,Completed,2025,1,1,January,5,27
SHP000188,10-11-2024,PRD0287,WH019,SUP019,549,549,1071,522,3297.04,16,17,On Time,0,Sea,4891.2,Medium,0,3,7495991.1,265.17,1278.09,In Transit,2024,4,11,November,45,10
SHP000189,11-01-2025,PRD0068,WH024,SUP016,441,441,832,391,4907.37,19,19,On Time,0,Sea,4728.8,Low,0,3,725431.77,385.14,1120.28,Cancelled,2025,1,1,January,2,11
SHP000190,11-12-2024,PRD0157,WH012,SUP074,225,225,413,189,5318.1,11,13,On Time,0,Sea,6942.1,Medium,1,4,1508931,653.31,2001.11,Completed,2024,4,12,December,50,11
SHP000191,25-06-2026,PRD0083,WH025,SUP057,381,381,431,79,547.64,1,1,On Time,0,Air,3984.4,Low,29,3,147187.92,290.71,4030.42,Completed,2026,2,6,June,26,25
SHP000192,14-02-2026,PRD0395,WH017,SUP014,438,438,666,243,1364.48,2,3,On Time,0,Road,560.9,Medium,15,3,294322.86,235.96,266.86,Completed,2026,1,2,February,7,14
SHP000193,14-11-2024,PRD0142,WH001,SUP038,25,21,689,668,2214.29,17,18,On Time,0,Sea,4534.5,High,0,0,21232.47,435.55,1238.65,In Transit,2024,4,11,November,46,14
SHP000194,21-11-2025,PRD0082,WH028,SUP033,317,317,908,596,1992.49,12,11,Late,1,Sea,5339.2,Medium,5,7,689937.82,510.1,1439.27,Completed,2025,4,11,November,47,21
SHP000195,14-11-2024,PRD0374,WH017,SUP030,109,109,596,489,872.14,8,9,On Time,0,Rail,2047.3,Low,2,1,293646,546.82,308.79,Completed,2024,4,11,November,46,14
SHP000196,22-08-2024,PRD0282,WH025,SUP036,68,68,637,573,4712.17,1,2,On Time,0,Air,3790.9,High,4,0,731347.48,163.8,3281.76,Completed,2024,3,8,August,34,22
SHP000197,24-12-2024,PRD0195,WH009,SUP062,270,244,615,376,12945.97,3,3,On Time,0,Air,4382.9,Low,5,6,2248108.64,313.89,4986.34,Completed,2024,4,12,December,52,24
SHP000198,28-06-2026,PRD0144,WH013,SUP059,493,493,510,19,1211.38,16,18,On Time,0,Sea,8536.2,Low,2,1,4284007.31,276.07,2419.29,Completed,2026,2,6,June,26,28
SHP000199,01-08-2024,PRD0365,WH026,SUP062,578,480,543,94,2378.51,10,11,On Time,0,Sea,4849.1,Low,31,10,3687465.6,342.56,1427.44,Completed,2024,3,8,August,31,1
SHP000200,15-10-2024,PRD0123,WH001,SUP037,250,250,422,175,15903.11,1,1,On Time,0,Air,12101.6,Medium,3,2,1961410,97.57,13813.85,Completed,2024,4,10,October,42,15
SHP000201,15-07-2025,PRD0012,WH001,SUP053,464,464,664,228,837.97,2,4,On Time,0,Road,1371.2,Low,28,3,536973.28,110,526.79,Completed,2025,3,7,July,29,15
SHP000202,26-12-2025,PRD0102,WH029,SUP020,59,50,736,686,240.77,11,9,Late,2,Rail,429.3,Medium,0,0,100630.5,560.04,131.79,Cancelled,2025,4,12,December,52,26
SHP000203,18-12-2025,PRD0039,WH012,SUP045,437,437,893,487,594.07,5,6,On Time,0,Road,349.4,Low,31,9,2980239.49,181.14,190.54,Completed,2025,4,12,December,51,18
SHP000204,21-06-2026,PRD0373,WH015,SUP068,135,109,390,283,5516.37,1,2,On Time,0,Air,1945.7,Medium,2,1,644652.16,187.16,2148.55,Completed,2026,2,6,June,25,21
SHP000205,26-11-2025,PRD0279,WH015,SUP054,297,297,873,598,71432.35,1,2,On Time,0,Air,12642.8,Medium,22,4,4521628.98,239.28,9789.54,Completed,2025,4,11,November,48,26
SHP000206,19-03-2025,PRD0312,WH016,SUP056,597,597,680,103,5947.67,11,12,On Time,0,Sea,5829.5,Low,20,16,6381768.81,655.67,1337.69,Completed,2025,1,3,March,12,19
SHP000207,24-08-2025,PRD0314,WH027,SUP044,52,50,628,580,864.96,12,7,Late,5,Rail,1592.5,High,2,1,745951,186.4,318.43,Completed,2025,3,8,August,34,24
SHP000208,17-01-2024,PRD0088,WH001,SUP066,446,446,542,98,3510.14,1,1,On Time,0,Air,7154.3,Low,2,10,552629.68,397.35,7924.38,Completed,2024,1,1,January,3,17
SHP000209,27-06-2024,PRD0180,WH003,SUP013,551,551,780,242,730.1,8,9,On Time,0,Rail,394.9,High,13,14,8576816.41,327.44,102.66,Completed,2024,2,6,June,26,27
SHP000210,08-10-2025,PRD0243,WH012,SUP043,125,125,964,845,6649.58,16,16,On Time,0,Sea,5218.6,Medium,6,2,93111.25,131.09,1334.08,Completed,2025,4,10,October,41,8
SHP000211,02-08-2025,PRD0182,WH017,SUP071,588,588,970,407,324.15,9,9,On Time,0,Rail,1264.6,Low,25,5,1246248.36,411.1,287.2,Completed,2025,3,8,August,31,2
SHP000212,14-01-2025,PRD0146,WH007,SUP041,130,130,235,105,24309.8,1,1,On Time,0,Air,12540.4,Medium,0,1,290729.4,197.81,13713.22,Completed,2025,1,1,January,3,14
SHP000213,10-08-2025,PRD0194,WH021,SUP035,513,427,468,75,1747.27,10,10,On Time,0,Sea,4134.5,Medium,34,3,4610694.76,573.74,965.18,Completed,2025,3,8,August,32,10
SHP000214,17-02-2025,PRD0299,WH006,SUP067,293,293,1177,884,15921.92,1,1,On Time,0,Air,11836,Medium,0,8,5515174.16,415.39,10461.3,Cancelled,2025,1,2,February,8,17
SHP000215,09-06-2024,PRD0350,WH003,SUP012,300,300,765,479,3377.61,2,4,On Time,0,Road,95,High,14,2,4156866,575.82,106.15,Completed,2024,2,6,June,23,9
SHP000216,10-06-2025,PRD0173,WH005,SUP037,540,540,638,98,128904.38,1,2,On Time,0,Air,12010.9,Medium,0,14,9940174.2,416.54,13652,Completed,2025,2,6,June,24,10
SHP000217,12-04-2024,PRD0145,WH011,SUP028,374,349,526,179,6559.92,1,1,On Time,0,Air,3532.1,Medium,2,5,2484632.21,446.01,3312.28,Completed,2024,2,4,April,15,12
SHP000218,19-01-2024,PRD0308,WH017,SUP023,148,132,454,324,1317.27,26,20,Late,6,Sea,4934.4,Low,2,2,2257085.16,397.77,1234.48,Completed,2024,1,1,January,3,19
SHP000219,24-05-2026,PRD0183,WH018,SUP071,470,405,1123,745,5379.11,9,4,Late,5,Road,1387,Low,27,4,223402.05,482.26,448.68,Completed,2026,2,5,May,21,24
SHP000220,03-02-2025,PRD0184,WH008,SUP020,332,332,406,93,1609.69,5,5,On Time,0,Rail,1030,Low,19,7,5792828.96,281.64,216.08,Completed,2025,1,2,February,6,3
SHP000221,19-02-2026,PRD0084,WH026,SUP066,230,205,561,372,466.48,9,11,On Time,0,Sea,8124.7,Medium,16,2,121054.55,575.28,2194.94,Completed,2026,1,2,February,8,19
SHP000222,14-08-2024,PRD0357,WH008,SUP058,273,273,350,94,4878.96,7,7,On Time,0,Road,690.4,Low,17,2,5979093.12,435.78,242.83,Completed,2024,3,8,August,33,14
SHP000223,20-01-2026,PRD0043,WH005,SUP061,109,94,635,545,11510.09,1,1,On Time,0,Air,3807,High,4,2,443863.3,240,4398.15,Completed,2026,1,1,January,4,20
SHP000224,09-03-2025,PRD0249,WH020,SUP016,171,171,252,81,7028.14,1,2,On Time,0,Air,3445.3,Medium,6,3,210942.18,491.67,2731.87,Returned,2025,1,3,March,10,9
SHP000225,26-05-2025,PRD0247,WH001,SUP031,222,222,475,261,11160.06,2,3,On Time,0,Air,2390.3,Low,8,3,3256431.42,105,2053.85,Completed,2025,2,5,May,22,26
SHP000226,26-07-2025,PRD0294,WH009,SUP075,445,445,592,181,2911.14,24,18,Late,6,Sea,4746,Medium,34,11,4782379.4,167.1,1295.29,Completed,2025,3,7,July,30,26
SHP000227,05-12-2025,PRD0113,WH019,SUP041,324,324,693,373,2998.01,12,13,On Time,0,Sea,15082.4,Low,4,3,16948.44,326.02,3079.58,Completed,2025,4,12,December,49,5
SHP000228,30-01-2026,PRD0209,WH014,SUP003,223,223,285,75,3865.46,14,14,On Time,0,Sea,15948.9,High,13,3,656257.78,209.07,3879.17,Completed,2026,1,1,January,5,30
SHP000229,20-05-2026,PRD0114,WH005,SUP008,272,240,724,485,226.17,5,6,On Time,0,Road,801,Medium,1,2,111302.4,419.48,401.2,Completed,2026,2,5,May,21,20
SHP000230,27-12-2025,PRD0356,WH030,SUP070,298,266,814,551,25220.36,14,15,On Time,0,Sea,4875.5,High,3,2,5489327.62,346.41,1284.54,Completed,2025,4,12,December,52,27
SHP000231,29-08-2025,PRD0259,WH005,SUP011,37,37,175,140,58445.09,1,3,On Time,0,Air,12087.3,Low,2,0,252262.67,589.04,10703.81,Completed,2025,3,8,August,35,29
SHP000232,01-08-2025,PRD0319,WH021,SUP002,55,55,849,794,12045.04,1,1,On Time,0,Air,6553.2,High,0,0,427022.75,210.3,6650.65,In Transit,2025,3,8,August,31,1
SHP000233,23-04-2024,PRD0356,WH019,SUP049,56,53,827,777,211513.44,2,3,On Time,0,Air,12342.6,Medium,3,0,1093738.21,573.13,13313.13,Completed,2024,2,4,April,17,23
SHP000234,03-01-2026,PRD0017,WH018,SUP006,76,68,78,12,1739.27,8,10,On Time,0,Sea,5313.9,Medium,2,1,569597.24,523.44,1437.98,Completed,2026,1,1,January,1,3
SHP000235,30-05-2025,PRD0071,WH021,SUP006,379,379,671,321,71381.71,1,2,On Time,0,Air,4270.8,Medium,29,4,3629576.88,112.82,4348.61,Completed,2025,2,5,May,22,30
SHP000236,19-02-2025,PRD0310,WH023,SUP071,179,179,676,497,797.86,6,6,On Time,0,Road,1284.3,Medium,0,4,282001.97,372.6,506.77,Cancelled,2025,1,2,February,8,19
SHP000237,07-07-2025,PRD0225,WH008,SUP006,482,482,581,134,685.44,1,2,On Time,0,Air,4364.8,Medium,35,10,1924110.26,214.53,3491.44,Completed,2025,3,7,July,28,7
SHP000238,25-12-2024,PRD0394,WH026,SUP042,304,279,489,214,762.58,5,6,On Time,0,Road,391.5,Medium,4,0,469517.94,503.89,205.92,Completed,2024,4,12,December,52,25
SHP000239,06-02-2024,PRD0178,WH003,SUP044,458,458,494,36,228.71,7,8,On Time,0,Rail,546.1,Low,0,4,1673985.42,127.32,152.64,Completed,2024,1,2,February,6,6
SHP000240,18-05-2024,PRD0310,WH030,SUP066,410,410,659,281,4314.89,1,2,On Time,0,Air,7226.3,Low,32,2,645926.3,516.67,6218.57,Completed,2024,2,5,May,20,18
SHP000241,27-04-2026,PRD0368,WH012,SUP036,186,185,267,82,6507.52,8,2,Late,6,Air,3516.3,Medium,0,1,1298731.45,143.58,3081.18,Completed,2026,2,4,April,18,27
SHP000242,27-02-2024,PRD0163,WH011,SUP021,148,148,503,359,3613.98,17,18,On Time,0,Sea,3982.4,Medium,4,1,203266.16,436.85,1174.05,Completed,2024,1,2,February,9,27
SHP000243,29-11-2024,PRD0132,WH009,SUP075,121,121,1188,1071,598.36,11,12,On Time,0,Sea,4647.3,Medium,4,1,708847.04,195.13,1381.21,Completed,2024,4,11,November,48,29
SHP000244,10-02-2026,PRD0359,WH026,SUP004,549,549,655,124,34647.64,1,2,On Time,0,Air,2622,Low,18,0,11737899.99,198.23,2586.76,Completed,2026,1,2,February,7,10
SHP000245,14-03-2026,PRD0140,WH009,SUP024,248,248,391,145,10090.2,3,3,On Time,0,Air,6100,High,2,7,1726481.76,412.93,6322.82,Completed,2026,1,3,March,11,14
SHP000246,28-02-2025,PRD0306,WH026,SUP014,206,206,909,711,1564.78,10,5,Late,5,Road,1485.9,High,8,0,1367477.44,589.21,584.59,Completed,2025,1,2,February,9,28
SHP000247,18-07-2024,PRD0286,WH026,SUP002,470,470,778,338,3725.91,18,20,On Time,0,Sea,8168.7,Medium,30,8,10828198.4,285.92,2259.15,Completed,2024,3,7,July,29,18
SHP000248,04-05-2024,PRD0293,WH026,SUP058,231,195,738,556,7329.75,1,2,On Time,0,Air,2052,Medium,13,4,509367.3,459.47,2034.94,Completed,2024,2,5,May,18,4
SHP000249,24-09-2025,PRD0350,WH008,SUP028,67,67,533,469,94168.45,8,2,Late,6,Air,4099.2,High,3,0,928366.74,294.03,3303.26,Completed,2025,3,9,September,39,24
SHP000250,08-06-2026,PRD0370,WH027,SUP029,117,117,556,445,30610.95,7,3,Late,4,Air,6176.7,High,6,2,110218.68,507.81,5521.87,Completed,2026,2,6,June,24,8
SHP000251,22-06-2024,PRD0053,WH013,SUP006,334,309,998,706,4984.37,13,15,On Time,0,Sea,6084.2,Low,17,3,10156116.21,653.91,1318.59,Completed,2024,2,6,June,25,22
SHP000252,11-06-2025,PRD0165,WH009,SUP053,562,512,676,194,2415.45,6,8,On Time,0,Rail,1524.8,High,30,12,3602897.92,322.49,287.81,Completed,2025,2,6,June,24,11
SHP000253,16-03-2026,PRD0202,WH003,SUP072,118,118,476,362,1371.42,1,3,On Time,0,Air,2306.8,High,4,0,593124.64,513.44,1993.61,Completed,2026,1,3,March,12,16
SHP000254,08-01-2025,PRD0086,WH029,SUP035,398,391,603,235,2273.12,1,1,On Time,0,Air,3544.3,Medium,23,10,334563.06,518.12,2901.11,Completed,2025,1,1,January,2,8
SHP000255,24-04-2026,PRD0093,WH022,SUP001,464,464,567,109,538.54,10,10,On Time,0,Rail,1216.5,High,6,3,754473.28,317.46,254.61,Completed,2026,2,4,April,17,24
SHP000256,10-02-2025,PRD0116,WH025,SUP024,137,137,595,464,3768.63,2,2,On Time,0,Air,7055.5,Low,6,1,60351.24,137.64,6300.41,Completed,2025,1,2,February,7,10
SHP000257,28-12-2025,PRD0383,WH030,SUP011,302,302,735,433,3480.37,9,11,On Time,0,Sea,13570.3,High,0,7,3248336.16,301.84,3079.68,In Transit,2025,4,12,December,52,28
SHP000258,17-07-2026,PRD0325,WH019,SUP011,230,230,410,193,161210.01,1,3,On Time,0,Air,14284.7,High,13,4,1720209.1,178.61,13298.95,Completed,2026,3,7,July,29,17
SHP000259,02-04-2024,PRD0212,WH003,SUP060,208,208,320,116,715.86,4,4,On Time,0,Road,856.6,Medium,4,2,1110098.08,155.44,402.63,Completed,2024,2,4,April,14,2
SHP000260,17-12-2024,PRD0120,WH003,SUP073,51,51,1004,954,441.03,14,16,On Time,0,Sea,4408.2,Medium,1,0,113237.85,183.21,1195.39,Completed,2024,4,12,December,51,17
SHP000261,29-04-2026,PRD0072,WH001,SUP041,546,478,763,285,33080.6,1,1,On Time,0,Air,12988.5,Medium,0,11,13718145.9,324.75,13046.22,In Transit,2026,2,4,April,18,29
SHP000262,20-02-2025,PRD0318,WH011,SUP070,259,259,330,71,7117.89,1,1,On Time,0,Air,4819.6,High,0,5,3837028.02,375.91,4934.8,In Transit,2025,1,2,February,8,20
SHP000263,22-12-2024,PRD0094,WH020,SUP050,466,466,548,111,501.52,5,6,On Time,0,Rail,600.3,Low,29,9,522180.96,242.94,112.79,Completed,2024,4,12,December,51,22
SHP000264,12-01-2026,PRD0293,WH028,SUP073,514,514,717,207,7848.04,1,2,On Time,0,Air,3468.2,Medium,4,7,1342639.96,327.27,3883.84,Completed,2026,1,1,January,3,12
SHP000265,21-07-2024,PRD0124,WH002,SUP056,270,248,774,539,3952.62,8,10,On Time,0,Sea,6238.6,High,13,3,1567174,420.82,1614.68,Completed,2024,3,7,July,29,21
SHP000266,11-03-2026,PRD0043,WH012,SUP032,137,137,567,435,4138.54,1,1,On Time,0,Air,991.2,High,5,2,646907.15,245.84,1109.71,Completed,2026,1,3,March,11,11
SHP000267,24-08-2025,PRD0270,WH016,SUP011,227,227,243,16,23711.27,18,19,On Time,0,Sea,13020.6,High,3,2,2745614.94,324,2663.26,Returned,2025,3,8,August,34,24
SHP000268,29-06-2025,PRD0305,WH008,SUP075,445,437,540,122,5056.94,11,12,On Time,0,Sea,4703,Low,19,7,1780888.62,206.48,1295.6,Completed,2025,2,6,June,26,29
SHP000269,20-09-2025,PRD0033,WH011,SUP065,452,429,504,93,5507.36,13,14,On Time,0,Sea,14234.6,Medium,18,4,1945201.83,366.82,3082.36,Completed,2025,3,9,September,38,20
SHP000270,21-12-2025,PRD0295,WH009,SUP030,490,411,885,476,524.44,6,3,Late,3,Road,172.2,Medium,2,11,5181961.98,636,108.34,Completed,2025,4,12,December,51,21
SHP000271,02-07-2025,PRD0297,WH009,SUP018,221,188,642,466,1110.38,18,18,On Time,0,Sea,4716.9,Low,12,3,4516423.64,265.09,1166.29,Completed,2025,3,7,July,27,2
SHP000272,17-06-2026,PRD0182,WH023,SUP021,581,581,616,71,2315.97,1,2,On Time,0,Air,3575.5,Low,36,4,1231412.07,271.56,2838.35,Completed,2026,2,6,June,25,17
SHP000273,02-11-2025,PRD0094,WH001,SUP008,132,132,618,486,598.33,2,3,On Time,0,Air,433.3,High,0,2,147913.92,520.17,468.01,Completed,2025,4,11,November,44,2
SHP000274,07-07-2025,PRD0399,WH027,SUP007,205,170,809,642,1261.66,2,4,On Time,0,Road,697.6,Low,3,0,375079.5,181.37,297.89,Completed,2025,3,7,July,28,7
SHP000275,11-06-2026,PRD0039,WH015,SUP053,592,592,668,105,3039.83,2,2,On Time,0,Air,2389.1,Low,29,13,4037303.84,457.99,2458.26,Completed,2026,2,6,June,24,11
SHP000276,19-04-2024,PRD0117,WH002,SUP001,337,270,871,605,462.23,1,1,On Time,0,Air,1321.6,Low,4,0,709044.3,151.77,1311.88,Completed,2024,2,4,April,16,19
SHP000277,13-12-2025,PRD0215,WH028,SUP033,565,565,590,60,1053.23,18,20,On Time,0,Sea,5377.3,High,35,7,591368.55,500.02,1658.58,Completed,2025,4,12,December,50,13
SHP000278,26-03-2024,PRD0166,WH010,SUP040,30,25,806,782,10184.26,15,15,On Time,0,Sea,7337.6,Low,1,0,445918,167,1713.66,Completed,2024,1,3,March,13,26
SHP000279,15-03-2025,PRD0129,WH018,SUP066,592,592,652,81,4204.48,17,18,On Time,0,Sea,6904,Medium,21,15,1816694.08,525.49,1756.79,Completed,2025,1,3,March,11,15
SHP000280,27-12-2024,PRD0361,WH029,SUP016,515,515,768,260,11715.79,1,1,On Time,0,Air,3538,High,7,1,1854684.95,653.96,2931.05,Completed,2024,4,12,December,52,27
SHP000281,09-04-2025,PRD0188,WH011,SUP013,359,359,615,282,6782.83,5,1,Late,4,Air,1925.3,Low,26,1,1539980.76,633.33,1525.16,Completed,2025,2,4,April,15,9
